1239,Pabst Still Coasting On 1893 Blue Ribbon Win
1240,Study: 86 Percent Of World's Soccer Stadiums Double As Places Of Mass Execution
1241,Woman With Really Pointy Feet Finds Perfect Shoes
1242,Ashcroft Loses Job To Mexican
1243,Nation's Wildlife Fleeing To Canada
1244,Drug Paraphernalia Visible In Photo Of Missing Cat
1245,$14.5 Billion Pledged To Rebuild Battleground States
1246,Kerry Takes Frustration Out On Lobster
1247,Bush Campaign Paints Kerry As Pre-Raphaelite Contessa
1248,Underwear Worn Out Of Respect For The Dead
1249,Zoo Orangutan Feels He Really Connected With Iowa Woman
1250,Enterprising Child Saves $54 To Buy Barrel Of Oil
1251,Baby Takes Political Stance
1252,That One Chinese Place Closes
1253,Wrong Pre-Fab House Delivered
1254,Woman's Tan Lines Don't Make Any Sense
1255,Doll Overstays Dollhouse Welcome
1256,Apparently Fire Marshal Wasn't Just Being A Dick
1257,Experimental Band Theoretically Good
1258,Emeril Bams Groupie
1259,Wedding Invitation Includes Depressing Map To Church
1260,Tooth Fairy Helps Self To More Teeth
1261,Kerry's Face Droops With Joy Over Latest Polls
1262,Ride Mis-Pimped
1263,Homosexual Tearfully Admits To Being Governor Of New Jersey
1264,Text Message A Bit Curt
1265,Goth Kid Builds Scary-Ass Birdhouse
1266,Ovarian Cancer Gets Publicist
1267,Flaming Bag Of Shit Intended For Apartment 314
1268,Kite Flyer In The Zone
1269,Bill Gates' Wife Worried He's Lying In A Ditch Full Of Money Somewhere
1270,Alpha-Bits Now Available In Serif Font
1271,Copies of <i>Da Vinci Code</i> Litter Crash Site
1272,Supreme Court Told To Take Down Tip Jar
1273,Employee Keeps Up The Good Work
1274,"Cast, Crew Of <i>Troy</i> Begin Disastrous 10-Year Journey Back To Hollywood"
1275,Jimmy Fallon Six Tantalizing Months From Disappearing Forever
1276,Oil Prices Soar Like Noble Eagle
1277,Reagan's Body Dies
1278,"New 40-Gigabite iHOP Breakfast Platter Holds Up To 10,000 Pancakes"
1279,Shotgun Blast To Abdomen Just Pisses Wilford Brimley Off More
1280,Gun Pays For Itself On First Day
1281,Brad Pitt Called Before Congress To Testify About Bicep Regimen
1282,Keebler Expands Line Of Residence-Themed Crackers
1283,New One-A-Month Vitamin Presents Choking Hazard
1284,Mexicans Sweeping The Nation
1285,"Suicide Bombing A Cry For Help, Vengeance Against The Infidel"
1286,Grocery-Store Freezer's White Castle Section A Wreck
1287,Sea Claims Flip-Flop
1288,Cheney Wows Sept. 11 Commission By Drinking Glass Of Water While Bush Speaks
1289,Baby Put On Phone Told Her Parents Hate Her
1290,Jay-Z Gives Shout-Out To His Shareholdaz
1291,Transit Authority Pledges To Double Number Of Out-Of-Service Buses By 2006
1292,FCC Sentences Artie Lange To Death
1293,Earthquake Kills 54 Rescue Workers' Weekend Plans
1294,Hippie Will Tell You What The Real Crime Is
1295,British Girl Exotic Enough
1296,Kids In Bus Accident Mocked By Kids In Passing Bus
1297,Even Business Card Trying Too Hard
1298,School Flies Deceased Nerd's Underpants At Half-Mast
1299,Dean Mentions He'd Make A Great Secretary Of Health And Human Services
1300,Penis Enlargement Pills Tested On Dog
1301,Fox News Problem Solvers In Way Over Their Heads
1302,Prosthetic Arm Stuck In Vending Machine
1303,Stouffer's Discontinues Toaster Steaks
1304,Woman With Amazing Rack Told She Has Beautiful Eyes
1305,Child's Last Steps Captured On Video
1306,Disgruntled Liberals Publishing At Furious Pace
1307,Fran Drescher Screeches Out For Cancer Awareness
1308,Crucifix A Testament To Man's Wealth
1309,Burger King Hat Put In Deep Fryer
1310,Only Two Segways In Town Collide
1311,Cast-Off Paris Hilton Skin Found In Upper West Side Park
1312,Novelty Alarm Clock Not So Funny At 7 a.m.
1313,Domino's Introduces Thanksgiving Feast Pizza
1314,Flash-Animated Osama Bin Laden Captured
1315,Right-To-Kill Advocate Opposes Right-To-Die Measure
1316,Ladykiller Gets Life Sentence
1317,Cheerleader Given A 'D'
1318,Moral Compass Lost In Woods
1319,New Excedrin 'Lights Out' Kills You Dead On The Spot
1320,New Hallmark Line Addresses Israeli-Palestinian Conflict
1321,SeaWorld Whales Demand 10 Percent Chum Increase
1322,Schwarzenegger Elected First Horseman Of The Apocalypse
1323,New 'Wondersplint' Makes Fractures Appear Larger; Fuller
1324,Hero Financial Officer Saves 12 Grand
1325,Chaps Unnecessary
1326,Gorillagram Employee Shot By White House Security
1327,More Cats Made
1328,Cheney Suspects Bush Listening In On Other Phone
1329,25-Pound Ham Wedged In Parents' Refrigerator
1330,Wildfire Somehow Rages Back Into Control
1331,Vacationing Family Visits World's Biggest Asshole
1332,Stripper Not In Phone Book
1333,Drug-Sniffing Dog Develops Taste For Bit-O-Honeys
1334,Sweatshop Laborer's Child Loves Her Irregular <i>Finding Nemo</i> Sweatshirt
1335,Birds Nest 65 Percent Cigarette Butts
1336,Old El Paso Introduces Emergency Taco Kit
1337,King Latifah Returns For Wife
1338,Skywriter Leaves Suicide Note
1339,Heroic Pants Enter 19th Day Of Continuous Duty
1340,Asimo Tricked Into Falling Down Stairs
1341,Gummy Bears Born Conjoined
1342,Cheney Regrets Buying Bush Laser Pointer
1343,Fridge Magnet A Constant Reminder Of Arizona's Existence
1344,Yearbook Committee Forced To Print Mug Shot
1345,Genetically Modified Chicken Lays Its Own Dipping Sauce
1346,FDA Approves New Drug For Treatment Of Social Anxiety
1347,Painting Of Jesus Totally Knows Area Man Is High
1348,Woman Seems Too Hot To Be Riding Bus
1349,"Rice Krispie Treat Eaten In 8"" x 8"" Square"
1350,8-Year-Old Obviously Packed Own Lunch
1351,Man Forgets He Has Infant Strapped To Back
1352,Taste Acquired
1353,Art Student's Nudes Obviously Drawn From <i>Hustler</i>
1354,Refrigerator Wins <i>American Appliance</i>
1355,U.S. Mint Employee Disciplined For Putting Own Face On Nickels
1356,Office Janitor Asks To Work From Home
1357,Free-Thinking Cat Shits Outside The Box
1358,Rumsfeld Makes Jerk-Off Motions As Powell Speaks At Cabinet Meeting
1359,Mobile News Crew Reports On Own Van Breaking Down
1360,Male Bonding Leads To Bail Bonding
1361,Desktop Zen Rock Garden Thrown At Assistant
1362,New Taco Bell Menu Item Ready For Testing On Humans
1363,Nabisco Introduces X-treme Salt-Assault Saltines
1364,Vegan Soldier Keeps Asking Everyone If They Want Their Bread
1365,"Girl Gone Wild Actually Just Regular Girl, Only More Insecure And Drunk"
1366,Real Toy Used As Sex Toy
1367,Can The <i>American Idol 2</i> Winner End Kelly Clarkson's Pop-Chart Dominance?
1368,DVD Contains 87 Minutes Of Previously Unseen Movie
1369,U.S. Takes Out Key Iraqi Bases In Midnight Raid
1370,"New Bomb Capable Of Creating 1,500 New Terrorists In Single Blast"
1371,Florist Saves Abusive Relationship
1372,Ari Fleischer Replaced By Toby Keith
1373,Kuwait Deploys Troop
1374,Power-Plant Employee Sneaks Electricity Home In Lunchbox
1375,Report: Al-Qaeda May Be Developing 'Dirty Soldier'
1376,Pizza Hut Introduces New Meat Sympathizer's Pizza
1377,Fashion Plate Smashed
1378,Decision To Ask Out Girl Made Using 10-Sided Die
1379,Heroic Turtle Dials Most Of 911
1380,Gondolier Ordered To Follow That Gondola
1381,New Swiss Army Phone May Pose Health Risks
1382,Grandma Knitting Escape Ladder
1383,Teen Scores Awesome Oral Cancer Poster
1384,Last Living Tamagotchi Dies In Captivity
1385,"Putin Will Try The, How You Say, Fried Chicken"
1386,Successories Poster Shoplifted
1387,Bush Gives France 30 Days To Speak English
1388,Petting-Zoo Goats Swarm Horrified 4-Year-Old
1389,With Great Suit Comes Great Responsibility
1390,Guy From The Strokes Accused Of Trying To Look Like Guy From The Strokes
1391,Pillsbury Doughboy's Image Sexed Up
1392,Crude But Functional Starbucks Hewn From Rock Facing
1393,Dog Doesn't Realize He Just Graduated
1394,Mesquite BBQ Visine Selling Poorly Outside Texas
1395,Mudslide Kind Of Fun Until The Dying Part
1396,Phone-Sex Ad Masturbated To For 0 Cents A Minute
1397,Nelly Reiterates Sex-Liking Stance
1398,Motorist Overwhelmed By Array Of Jerky Choices
1399,Religious Pamphlet Sat On
1400,Frank Gehry No Longer Allowed To Make Sandwiches For Grandkids
1401,Toll-Booth Girl Hit On Quickly
1402,Alpha Male Marries Tri-Delta Female
1403,iPod Flaunted
1404,Smithsonian Institution Politely Declines Sofa From <i>Charles In Charge</i>
1405,Michelin Introduces Tires For Women
1406,First Place Cops Looked Was Inside AT-AT
1407,Grandma Told 'Do Not Resuscitate' Means 'Low-Sodium Diet'
1408,Water Pistol Fired Using Sideways Gangsta Grip
1409,Ozzy Wins Tickets To Ozzfest
1410,Tank Operator Wishes Buddies Back Home Could See Him Now
1411,Buddy System Responsible For Additional Death
1412,Man Runs Into Ex-Wife While Wearing Sandwich Board
1413,Grandfather's Place At Dinner Table Marked By Pills
1414,Boss' Dick Not Going To Suck Itself
1415,"Court Summons Comes With 1,025 Free Hours Of AOL"
1416,Fountain Simulates Vomiting Lion
1417,Car Bomber Given Shittiest Possible Car
1418,New Wheelchair Has That 'New Wheelchair' Smell
1419,German Fairy Tale Ends Predictably
1420,Cockatiel Can't Take A Punch
1421,Frugal <i>Star Wars</i> Fan Camping Out In Front Of 99-Cent Theater
1422,Bush Extremely Proud Of New Suit
1423,Unidentified Yowling Animal In Carrier Apparently Named Kiwi
1424,Courtney Love Screams At Korean Manicurist
1425,Sprite Introduces Cola-Flavored Sprite
1426,Field-Trip Mishap Fulfills Child's Wish To Be Oscar Mayer Wiener
1427,Ross Ice Shelf Embarks On World Tour
1428,Detroit Burned Down For The Insurance Money
1429,Friendship Blossoms Into Unrequited Love
1430,Last Beer In Six Pack Drunk With Plastic Rings Still Attached
1431,Saddam Hussein Presents Suicide Bomber's Family With Oversized Check
1432,Bling-Bling Pawned
1433,Newspapers Piling Up On Dead Homeowner's Doorstep
1434,Monopoly Releases Scrabble-Themed Edition
1435,"Heroic Pit Bull Journeys 2,000 Miles To Attack Owner"
1436,Santa Fe Resident Pretty Kokopellied Out
1437,"Cheney Returns To U.S. With Full Head Of Thick, Wavy Hair"
1438,Obesity-Study Lab Rat's Life Pretty Sweet
1439,Rapist Gets New Start At Technical College
1440,John Ashcroft Silences Reporters With Warning Shot
1441,"Defiant Milosevic Eats Big, Sloppy Sandwich During Trial"
1442,Microwave-Popcorn Bag A Maze Of Arrows And Instructions
1443,Pope Asks To Be Taken Off List Of World's 100 Richest People
1444,"Shopper Takes Bizarre Journey Beyond Bed, Bath"
1445,LL Cool J Struggles To Come Up With Way To Brag About Being In <i>Rollerball</i>
1446,School Bully Not So Tough Since Being Molested
1447,Israeli High-School Students Hoping Suicide Bombing Postpones Exam
1448,<i>Now That's What I Call Shitty Music 8</i> Tops Album Charts
1449,Minnie Driver Optioned By Harrison Ford
1450,Kurt Warner Cheered On By Wire-Haired Man-Goblin
1451,Haunted Tape Dispenser Unsure How To Demonstrate Hauntedness
1452,Stack Of Unread <i>New Yorker</i>s Celebrates One-Year Anniversary
1453,Procter & Gamble Introduces Home Menstruation Test
1454,Space Shuttle Endeavour: What's In It For Me?
1455,Speed Stick Now Available In Neapolitan
1456,Dept. Of Transportation Discontinues 'Bridge Out 8 Feet Ahead' Sign
1457,Mother Still Yammering Away Under Her Tombstone
1458,401K Enrollment Form Sits At Bottom Of Desk Drawer For 22 Years
1459,Camera Falls Out Of Love With Melanie Griffith
1460,Barnes & Noble Creates Stripper/Prostitute Memoir Section
1461,Gender Of Person In Ronald McDonald Costume Unclear
1462,90 Percent Of Americans Now Wearing Laminated ID Badges
1463,Lesbian Hen Enjoying Hen House
1464,Hot-Dog Craving Ends After First Bite
1465,KFC Responds To Stockpiling Trend With 576-Piece Bucket
1466,Plant Dead Because Of You
1467,New 'Toastables' Offers Microwavable Pre-Toasted Bread
1468,Former High-School Bully Pulls You Over For Speeding
1469,Greenland Thinks It Looks Fat In Mercator Projection
1470,Gas-Station Employee Gives 109 9/10ths Percent
1471,"Hugging Up 76,000 Percent"
1472,Jerry Falwell: Is That Guy A Dick Or What?
1473,<i>Cheer</i> Introduces New Higher-Priced <i>Cheer</i>
1474,John Ashcroft Frolics In Secret Vault Of Winnie-The-Pooh Toys
1475,Cat Speed-Dials Ex-Girlfriend
1476,Laura Bush Noisily Devours Infant
1477,Yacht Name Conveys Owner's Easygoing Lifestyle
1478,Dress Code Cracked
1479,Gay Comptroller Tired Of Being Referred To As 'That Gay Comptroller'
1480,Anne Geddes Starting To Lose It
1481,Someone's Job Riding On Success Of Antacid Gum
1482,New Ronco Food Exposer Spoils Food Overnight
1483,Jenna Bush's Federally Protected Wetlands Now Open For Public Drilling
1484,Federal Prison System Retires McVeigh's Number
1485,Ben Stiller Peels Banana With Own Feet
1486,Foul Play Suspected In Destruction Of World's Second-Largest Ball Of Twine
1487,Promotional Jacket Worn Everywhere
1488,"After Careful Consideration, Bush Recommends Oil Drilling"
1489,New Toyota SUV Holds Eight Passengers And Their SUVs
1490,"Attorney, Client Privileged"
1491,"That One McDonald's Plate From The '70s: Holy Shit, There It Is"
1492,First Chapter In History Of Sino-American War Of 2011 Already Written
1493,Mason-Dixon Line Renamed IHOP-Waffle House Line
1494,"6,000-Year-Old Culture Now A 'Developing Nation'"
1495,Milosevic Confesses To Crimes Against Subhumanity
1496,Phalanx Of Lawyers Stares Hungrily From Back Cover Of Phone Book
1497,Prairie Dog Town Rezoned For Commercial Use
1498,Reverend Blessed With Nine-Inch Penis
1499,VCR Fast-Forwarded With Toe
1500,Yak Chews Thoughtfully
1501,Jenna Elfman Mentally Prepares Answer To Inevitable Question About Her Outfit
1502,Area Man Participates In 21st-Century Cashless Economy
1503,Bush Seeking Non-Masturbating Surgeon General
1504,Area Man Fills Important 'Demand' Role In Economy
1505,Brad Pitt Bored With Sight Of Jennifer Aniston's Naked Body
1506,Violinist Sick Of Doing Mozart Covers
1507,Cottonelle Introduces New 'Piping-Hot' Toilet Tissue
1508,Dozens Of Glowing Exit Signs Mercilessly Taunt Multiplex Employee
1509,Germs Depicted With Menacing Little Faces
1510,Janice To Register Three; Janice To Register Three
1511,Winner Didn't Even Know It Was Pie-Eating Contest
1512,Chinese Guy Still Insisting It Was Him In Front Of That Tank
1513,Denny's Introduces 'Just A Humongous Bucket Of Eggs And Meat'
1514,Dorito-Factory Employee Can't Get Cool-Ranch Smell Out Of Clothes
1515,Diorama Of Rome Built In A Day
1516,Lab Partner Wants To Be Sex Partner
1517,Consumer Confidence Verging On Cockiness
1518,Area Senior Up For Some Boggle
1519,Personals Ad Omits Goiter
1520,Running Shoes Used Mainly For Computer Programming
1521,Tipper's Thumb Delivered To Gore Campaign Headquarters
1522,Magazine Correctly Judged By Its Cover
1523,"Vote, Voter Wasted"
1524,Harvey Korman Cracks Up Denny's Waitress
1525,Local Man's Body A Really Big Temple
1526,'Decision 2000' Actually Made In Smoke-Filled Room In 1997
1527,Man Listening To 'Highway To Hell' Actually On Parkway To Waukegan
1528,Beekeeper Wishes He Understood Women Like He Understands Bees
1529,Actor-Comedian Pauly Shore Bad At 32
1530,<i>Cosmopolitan</i> Offers 15 Tips For Fattening Up For Winter
1531,All-Beef Patty 70 Percent Beef
1532,NRA Lobby Warns Congress Not To Try Anything Stupid
1533,<i>Wall Street Journal</i> Lays Off 150 Stipple-Portrait Artists
1534,Jeeves Asked About Genital Warts
1535,Purple '91 Honda Accord Lovingly Dedicated To La Raza
1536,Jim Morrison Stares Creepily Out Of Apartment Window
1537,Magical Girlfriend Transmutes Guilt Into Precious Stones
1538,Oatmeal Variety Pack Has Only 'Regular' Flavor Left
1539,"Area Man Has Asshole, Old Navy Written All Over Him"
1540,$500 Stereo Installed In $400 Car
1541,Christian Prop Comic Wowing Churches From Coast To Coast
1542,Federal Reserve Vice-Chairman Roger Ferguson: Hot Or Not?
1543,Standard Deviation Not Enough For Perverted Statistician
1544,Auto Industry Agrees To Install Brakes In SUVs
1545,NASA Delays Shuttle Launch Out Of Sheer Habit
1546,Safety-Conscious Senior Locks Screen Door
1547,Art Object Purchased At Office Depot
1548,Optimist Half Full Of Shit
1549,Ramen Master Defeated By New Kung-Pao Style
1550,Backstreet Boys Become Backstreet Men In Backstreet Ritual
1551,Sierra Leone Burns Down
1552,You Can Tell Area Bank Used To Be A Pizza Hut
1553,Earliest Known T-Shirt Found
1554,Top Cute
1555,Sentient Couch Thinks It Would Look Good Over By The Window
1556,Used-Bookstore Owner Rises From Chair
1557,Ann Landers' Advice Arrives 11 Weeks Too Late
1558,Guy Totally Looked Like Chick From Behind
1559,Disembodied Voice In Elevator Wants To Know Way To San Jose
1560,Rare Quarter Worth 26 Cents
1561,Clinton Becomes First President To Clear 18 Feet In Pole Vault
1562,New Spiritually Correct Doll Lets Children Show Where And How Jesus Touched Them
1563,Soda Nearing Room Temperature
1564,Child Disciplined For Wasting Yarn
1565,Inflatable Chair's Novelty Wears Off
1566,Elderly Patient Threatened With Suppository
1567,Victoria's Secret Also Andrew's Secret
1568,Pederast Judge Tries 11-Year-Old As Adult
1569,Spokeswoman Gives Birth To Spokeschild
1570,"Beanie Baby Collection Stares At Owner With 226 Cold, Dead Eyes"
1571,Artist Starving For A Reason
1572,Custodian Taken Into Custody
1573,Vending-Machine Snack Fails To Deploy
1574,Salvation Army Clothing Drop-Off Choked With Stirrup Pants
1575,Genuine Happiness Now Seen Only On Game Shows
1576,Women: Why Don't They Lose Some Weight?
1577,"Mars Lander Staggers Into NASA Headquarters Drunk, Broke"
1578,Employee Owned And Operated
1579,Nabisco Discontinues Wheat Thicks
1580,Your Neighbors: Should You Consider Talking To Them?
1581,Hair Carefully Disheveled In 20-Minute Ritual
1582,Area Man Boasts 33 Percent More Self-Absorbency
1583,Definition Of Fudge-tastic Stretched
1584,Report: Much Of U.S. Still Underpaved
1585,Area Teen Receives $2 From Grandma
1586,Indian Casino Uses Every Part Of The Dollar
1587,Fruit Of Islam Cause Man To Soil Fruit Of Looms
1588,Missing Kazakhstani Nukes Turn Up In Manhattan
1589,Xabraxian Astronomers Discover New Planet
1590,Toilet That Uses 50 Percent Less Water Must Be Flushed Six Times
1591,"Area Man To Ask His Doctor About Xenical, Propecia, Claritin, Paxil, Drixoral, Lipitor, Tavist-D"
1592,Mass Graves: Are They Really More Cost-Effective?
1593,Busy Executive Has To Take This Call Girl
1594,85-Year-Old Russian Stares At Cement Wall Of Room
1595,Gross National Product Surpassed By Grotesque National Byproducts
1596,30 Percent Of India's Population Now Under Twisted Wreckage
1597,Brown Workers Put Company In The Black
1598,Chechen Infant Lulled To Sleep By Distant Rumbling
1599,Area Roofer Badmouths College
1600,Grown Man Purchases 37th <i>Sailor Moon</i> Figurine
1601,Christianity: Is <i>Your</i> Family At Risk?
1602,National Association Advances Colored Person
1603,Winneshiek County Stadium Indeed Ready To Rock
1604,Sony Unveils Matte-Black Box Of Red And Green Lights
1605,Owner Pleads With Cat To React To Fuzzy Object
1606,New Toxic-Waste By-Product Contains No Fat
1607,Self-Helped Woman Won't Stop At Just Self
1608,Pork Chop Trapped In Airtight Container
1609,Corey Hart Still Performing 'Sunglasses At Night' Somewhere
1610,Discarded Banana Peel Results In Tragicomic Tableau
1611,Starship Crew Heroically Saves Screen
1612,Our Nation's Truckers: Are We Meeting Their Pancake Needs?
1613,"<i>New Yorker</i> Article Unread In Brooklyn, Queens, Bronx, Staten Island"
1614,Vicious Carnivorous Animals Painted On Baby's Crib
1615,Will Smith: The Black Man Everyone At Work Can Agree On
1616,World Hunger: Can New Frito-Lay Zestitos Solve The Problem?
1617,Beautiful Birth Marred By Hideous Afterbirth
1618,Inspirational Poster Kitten Falls To Death After 17 Years
1619,Painful Reminder Celebrates Fourth Birthday
1620,Pabst Drinker Celebrates Pabst Purchase With Pabst
1621,"<i>Star Wars</i> Fan Collects All 48,720"
1622,Police Seize 250 Pounds of Marijuana Smoker
1623,Nursing Home Patient Glad She's Going Home Tomorrow Every Day
1624,Meanwhile...
1625,Area Man Does Indeed Belong At Applebee's
1626,La-Z-Boy Outlet Clearly Visible From Suburban Man's Grave
1627,Co-Worker's Drawer Filled With Toffee
1628,Destruction Of Rainforest Cafe Clears Room For New Hooters
1629,Leg Man Also An Arms Buff
1630,Aliens Mourn As Final <i>Cheers</i> Episode Reaches Alpha Centauri
1631,259 New Objects Now Available In Gummi Form
1632,New History Textbook Makes Hatred Of History Come Alive For Students
1633,Data-Entry Clerk Reapplies Carmex At 17-Minute Intervals
1634,Russian Nuclear Weapons Laid Out For Sale On Sidewalk
1635,"New Instant Lottery Game Features Three Ways To Win, 19,839,947 Ways To Lose"
1636,Secretary Of Education Given Something To Do
1637,Routine Drunk-Driving Trip Turns Tragic For Five Local Teens
1638,Highlighting In Used Copy Of Plato's <i>Republic</i> Stops On Page 17
1639,House Of Blues Actually House Of Whites
1640,Irish-Americans Gear Up For 'The Reinforcin' O' The Stereotypes'
1641,New 10-10-911 Saves Emergency Victims Up To 30 Percent
1642,Churchgoing Widows: What Gets Them Hot?
1643,Louie Anderson Now Available In Pasta Form
1644,Pier 1 Issues Formal Apology For Rattan Death March
1645,Child Abuse: How Much Is Too Much?
1646,Data Technician By Day A Data Technician By Night
1647,"War-Torn, Blood-Soaked Kosovo: Would Bombing It Help?"
1648,Nutter Butters 'Ruined Forever' For Nutter Butter Factory Worker
1649,Politicians Ignoring The Dangers Of Jowl Implants
1650,Police Homicide Investigation Uncovers Cap In Ass
1651,The American Dream: What Does That Part About Kissing The Gym Teacher Mean?
1652,On-The-Job Sexual Harassment: Three Women Tell Their Sizzling Hot Tales
1653,Cardboard Snowflake Half-Heartedly Masking-Taped To Break-Room Door
1654,Your Kids: Are They Sexy Enough?
1655,New Stapler Makes All Other Staplers Look Like Worthless Shit
1656,The Media: Are They Media-Obsessed?
1657,Cool 'Cybergranny' Needs Machines To Help Her Live
1658,Man Prone To Lying Beds Woman Prone To Lying Prone
1659,Suborbital Ballistic-Propulsion Engineer Not Exactly A Rocket Scientist
1660,Personnel Director Really Enjoyed Meeting You
1661,Pro Governing: Is It Faked?
1662,"Georgia Adds Swastika, Middle Finger To State Flag"
1663,Local Couple Celebrates Birth Of Son With Ritual Genital Mutilation
1664,Area Stadium Inadequate
1665,Larry King's Frothing Saliva Hosed Off Bette Midler
1666,White Couple Admires Fall Colors
1667,Bush Vomiting Again
1668,"Win A $10,000 Mall of America Dream Shooting Spree!"
1669,On-Line Gambling Too Depressing To Even Think About
1670,Suicide Bombing: Can Parents Spot The Warning Signs?
1671,Celine Dion Served Luxurious Cat Food In Crystal Goblet
1672,New Drug Offers Hope To Infertile Inner-City Teens
1673,"GM Workers Strike For 2,000-Peso Raise"
1674,Heston: 'We Must Arm Ourselves If We Are To Defeat The Apes'
1675,Local Cat Attempts World Record For Things Sat On
1676,Area Man Could Use The Overtime Anyway
1677,Man In Suit Makes Decision Affecting Thousands Of Non-Suited Individuals
1678,Butterfly On Ankle Marks Passage Into Womanhood
1679,Container Of Recyclables Emptied Into Trash
1680,Lone Mexican In Mexican Restaurant Doing The Dishes
1681,Hotcake Sales Brisk
1682,"Local News Anchor Happy As Hell, Going To Take It For Long, Long Time"
1683,Teen Runaway Starts New High-Paying Career
1684,New Diet Surge Targets Overweight Snowboarders
1685,"Out Of Respect For Families, Horrific Disaster Footage Repeated Hourly"
1686,Allstate Charged With Operating Protection Racket
1687,Employees: Are They Costing U.S. Businesses Too Much Money?
1688,Shanghai Family Sick Of Eating Chinese
1689,Is Your Privacy Being Violated? An Exclusive Hidden-Camera Investigation
1690,Chinese Graduate Student Pursues Master's In Political Silence
1691,Nation's Insomniacs Speak Out Against World's-Strongest-Man Competitions
1692,Nation's Stray Dogs Call For Increased Wino-Vomit Production
1693,"Uma Thurman, Ethan Hawke To Sire New Race Of <i>Homo Celbritans</i>"
1694,Lucky Dead Student Gets Own Page In Yearbook
1695,Richard Simmons Fighting For Life In Estrogen Tent
1696,Wine Cooler Goes Straight To Dental-Office Receptionist's Head
1697,Indonesian Unrest Quelled For Tourist Season
1698,Sun-Dried Sparrow Carcass Washed Away With Hose
1699,New York To Host 1998 Ill-Will Games
1700,"Dante, Virgil To Tour L.A."
1701,Zamboni Crime Family Indicted In Ice-Shaving Scandal
1702,Overpopulation Of The Earth: Will It Create Valuable New Markets?
1703,Hero Cop Receives Hero's Lap Dance
1704,Raid On Nacho-Supremacist Compound Uncovers Guacamole-Making Materials
1705,Our Nation's Businessmen: Are They Just In It For The Money?
1706,College Graduate To Never Read A Book Again
1707,Jurisprudence Fetishist Gets Off On Technicality
1708,Time-Traveling Commodities Trader Visits Alternate Hog Future
1709,Celebrities: Are They Aware Enough Of AIDS?
1710,Area Secretary Lotions Obsessively
1711,Congress Passes Antisocial Insecurity Act
1712,The Elderly: Do They Suspect?
1713,"Weak, Ineffectual Man Will Be Right Back With That Account File"
1714,Nation Healed By Awesome Sports Highlight
1715,Doctors To Exercising Seniors: Don't Bother
1716,Like Boxes Of Shit In Your House? Get A Cat
1717,Larva Celebrates Ascent To Adulthood With Bar-Moltzvah
1718,<i>Willow</i> Rented
1719,Wal-Mart Bans Semi-Nude Pantyhose
1720,Lifelong Newport Smoker Barely Alive With Pleasure
1721,Authorized Personnel Enjoying Untold Pleasures Beyond Designated Point
1722,Second-Semester Fling Leads To First-Trimester Abortion
1723,Cubs Eliminated From Playoff Contention
1724,Crowd Of Voters Cheers Patronizing Rhetoric
1725,Cozy Little Out-Of-The-Way Place Opens 12th Location
1726,Cop Takes Cinnamon Bun Into Own Hands
1727,Tragic Oscar-Night Camera Malfunction Leaves Seven Critically Underpublicized
1728,Burger King Unveils New Low-Fat Cashier
1729,Nation's Sports Fans Shocked By Truth About 'We Will Rock You' Anthem
1730,FBI Seizes Massive Anthrax Stockpile
1731,Mexico Announces Plans To Refry Over 700 Million Beans
1732,Aspiring Elitist Moves To New York
1733,Indian Casino One Of The Saddest Places On Earth
1734,Little Debbie Conquers Jenny Craig In Midnight Showdown
1735,Area Horse Hung Like Horse
1736,Islamic Fundamentalists Condemn Casual Day
1737,The Titanic Scenario: Could It Really Happen?
1738,Stretch Of Highway Learns It Was Adopted
1739,Soulless Man Has Cordless Phone
1740,Supermodel's True Beauty Comes From Outside
1741,"Earth Safe, But For How Long?"
1742,Judge Declares Aerobics Instructor Too Fit To Stand Trial
1743,Uneducated NBA Star Urges Kids To Stay In School
1744,Inside: America Rates The Skin Colors
1745,23-Hour Suicide Watch A Failure
1746,U.S. Soldiers To Be Equipped With Powerful Mandibles
1747,Ford Unveils New Sport-Futility Vehicle
1748,Environmentalists Speak Out Against Excessive Cheese Logging
1749,Business-Owned Women Outnumber Women-Owned Businesses
1750,Inside: America's Love Affair With Neurotic Jewry
1751,"Martini, Rossi Slain By Anti-Spumanti Extremists"
1752,Los Angeles Now 70 Percent Overpasses
1753,Nature Films: Do They Glamorize Molting?
1754,Jogging-Suit Shortage Threatens Nation's Seniors
1755,The Arts: What Were They?
1756,New NBA Starter Jackets To Come With Unwanted Pregnancies
1757,JFK Jr. Announces Plans To Run For Best-Dressed Man in '98
1758,"World Wrestling Federation, World Wildlife Fund Reach Acronym Sharing Agreement"
1759,Home Homosexuality Test Now Available
1760,Germany Disavows Ties With The Scorpions
1761,Ponds Institute Tops 1997 <i>Cosmopolitan</i> College Poll
1762,AT&T Builds Windowless Black Tower
1763,New Device Converts Grass To Meat
1764,Inside: The Fetish Photography Of German Chancellor Helmut Kohl
1765,Vatican Unveils New Pope Signal
1766,Couple Takes First Steps Toward Divorce
1767,Giant Altoid Heading Toward Earth
1768,Owls Are Assholes
1769,Hair Salon Acquires Rare Nagel Print
1770,23-Year-Old Arrested For Failure to Own Halogen Lamp
1771,Wal-Mart Greeter At Death's Door
1772,NORAD Takes Area Vagina to FEMSTAT 3
1773,Billionaire CEO Donates Rat's Ass To World's Poor
